    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
19.715 -488.5 -361.5 -312.7 -498.3 -508.1 -488.5 -977.5 -556.9 -302.9 234.5 -459.2 -332.2 -527.6 -390.8 -332.2 29.31 -185.6 -244.3 -869.6
19.72 -244.3 -9.77 19.54 -166.1 -273.6 -166.1 -1025 -556.9 -625.3 -410.4 -332.2 -87.93 -429.9 -244.3 -302.9 -302.9 166.1 87.93 -840.3
19.725 -175.9 214.9 146.6 107.5 -117.2 117.2 -987.3 -527.6 -898.9 -723 -254 29.31 -312.7 -175.9 -283.3 -488.5 351.7 478.7 -801.2
19.73 78.16 713.2 527.6 635.1 322.4 605.8 -762.1 -342 -967.8 -850 -9.77 390.8 -87.93 87.93 -166.1 -615.5 703.5 1202 -527.6
19.735 127 850 742.6 781.6 547.1 791.4 -566.7 -351.7 -1172 -1397 117.2 390.8 -9.77 78.16 -156.3 -771.9 830.5 1534 -488.5
19.74 488.5 1221 1153 1202 1055 1221 29.31 263.8 -732.8 -459.2 381 693.7 322.4 351.7 117.2 -371.3 1290 1993 254
19.745 576.5 1241 1348 1241 1260 1260 381 488.5 -683.9 -488.5 527.6 644.8 449.4 351.7 273.6 -420.1 1407 1964 508.1
19.75 713.2 1397 1407 1319 1407 1348 742.6 820.7 -371.3 -469 625.3 762.1 605.8 478.7 410.4 -185.6 1407 2071 752.3
19.755 566.7 1133 1309 1006 1368 1045 986.8 898.9 -97.7 -58.62 596 469 654.6 254 508.1 -117.2 1182 1788 957.5
19.76 537.4 996.6 1172 723 1280 850 1172 1016 224.7 234.5 576.5 410.4 693.7 273.6 596 58.62 1026 1466 1065
19.765 254 762.1 810.9 439.7 977 644.8 1182 1192 527.6 1329 322.4 166.1 498.3 117.2 498.3 410.4 713.2 1075 1143
19.77 87.93 488.5 547.1 87.93 801.2 410.4 1085 1221 605.8 1641 254 9.77 478.7 -78.16 596 635.1 459.2 791.4 1085
19.775 -195.4 205.2 263.8 -136.8 596 302.9 1055 1212 742.6 1886 97.7 -68.39 361.5 -58.62 547.1 801.2 224.7 635.1 986.8
19.78 -205.2 39.08 224.7 -224.7 576.5 322.4 1133 1417 1065 2687 78.16 39.08 410.4 68.39 674.2 1026 234.5 420.1 1153
19.785 -527.6 -361.5 -19.54 -537.4 312.7 48.85 683.9 898.9 781.6 1446 -58.62 -205.2 283.3 -166.1 605.8 742.6 -48.85 -29.31 596
19.79 -302.9 -312.7 29.31 -439.7 273.6 117.2 703.5 1309 1299 2511 -68.39 156.3 283.3 224.7 508.1 1231 87.93 -97.7 938
19.795 -469 -537.4 -97.7 -576.5 48.85 -29.31 332.2 1055 1182 2570 -107.5 0 156.3 68.39 429.9 1231 -136.8 -342 615.5
19.8 -322.4 -517.8 -214.9 -683.9 -293.1 -283.3 -175.9 683.9 713.2 1798 -205.2 -19.54 -107.5 -58.62 97.7 996.6 -342 -801.2 195.4
19.805 -420.1 -655.1 -312.7 -850 -400.6 -449.4 -390.8 254 596 889.1 -234.5 -107.5 -127 -195.4 68.39 693.7 -371.3 -1045 -9.77
19.81 -429.9 -547.6 -371.3 -840.3 -508.1 -596 -771.9 -381 -78.16 -68.39 -273.6 -185.6 -175.9 -263.8 -19.54 342 -605.8 -1055 -576.5
19.815 -586.2 -644.8 -527.6 -977.5 -644.8 -879.8 -1172 -1064 -1025 -1925 -302.9 -469 -214.9 -644.8 -97.7 -302.9 -791.4 -1104 -1133
19.82 -312.7 -214.9 -312.7 -655.1 -410.4 -566.7 -1036 -1172 -1240 -2189 -107.5 -302.9 -78.16 -469 -48.85 -556.9 -527.6 -723 -1016
19.825 -205.2 -58.62 -185.6 -420.1 -273.6 -410.4 -947.7 -1045 -1661 -2012 -39.08 -175.9 -19.54 -410.4 -117.2 -596 -332.2 -478.7 -732.8
19.83 127 283.3 107.5 -29.31 -9.77 78.16 -683.9 -713.2 -1720 -1905 156.3 127 97.7 -87.93 -117.2 -644.8 -39.08 87.93 -400.6
19.835 254 547.1 312.7 273.6 185.6 390.8 -498.3 -381 -1602 -1651 254 273.6 214.9 97.7 9.77 -635.6 166.1 508.1 -224.7
19.84 459.2 859.8 596 556.9 390.8 635.1 -234.5 29.31 -1514 -1133 410.4 439.7 381 263.8 136.8 -390.8 351.7 791.4 19.54
19.845 381 889.1 703.5 586.2 566.7 703.5 9.77 332.2 -1270 -713.2 508.1 410.4 517.8 322.4 312.7 -254 371.3 977 136.8
19.85 429.9 840.3 830.5 576.5 771.9 635.1 459.2 644.8 -762.1 -97.7 664.4 322.4 693.7 332.2 488.5 -87.93 371.3 1104 459.2
19.855 302.9 508.1 771.9 293.1 791.4 283.3 850 683.9 -234.5 175.9 693.7 146.6 771.9 195.4 596 117.2 224.7 869.6 732.8
19.86 322.4 293.1 674.2 48.85 781.6 146.6 1192 879.3 390.8 566.7 654.6 -9.77 781.6 136.8 556.9 214.9 166.1 547.1 996.6
19.865 146.6 19.54 410.4 -136.8 469 -78.16 1133 703.5 615.5 703.5 478.7 -39.08 586.2 19.54 459.2 254 -97.7 117.2 947.7
19.87 107.5 -48.85 185.6 -293.1 224.7 -97.7 947.7 644.8 762.1 850 283.3 -39.08 390.8 68.39 273.6 254 -185.6 -78.16 752.3
19.875 -48.85 -244.3 -107.5 -478.7 -68.39 -322.4 586.2 469 693.7 898.9 68.39 -224.7 97.7 -68.39 107.5 293.1 -312.7 -234.5 527.6
19.88 -58.62 -283.3 -205.2 -566.7 -293.1 -390.8 205.2 351.7 566.7 1055 0 -195.4 -68.39 -9.77 -48.85 293.1 -371.3 -371.3 283.3
19.885 -234.5 -576.5 -302.9 -801.2 -459.2 -547.6 -166.1 185.6 429.9 908.6 -254 -390.8 -214.9 -175.9 -156.3 400.6 -322.4 -527.6 87.93
19.89 -87.93 -566.7 -283.3 -820.7 -517.8 -615.5 -332.2 127 654.6 840.3 -254 -381 -293.1 -156.3 -254 439.7 -195.4 -596 0
19.895 -97.7 -566.7 -351.7 -820.7 -674.6 -635.6 -732.8 -127 342 478.7 -332.2 -400.6 -400.6 -175.9 -400.6 312.7 -195.4 -556.9 -254
19.9 29.31 -517.8 -361.5 -781.6 -820.7 -655.1 -1006 -302.9 68.39 156.3 -371.3 -449.4 -498.3 -214.9 -605.8 244.3 -68.39 -752.3 -498.3
19.905 48.85 -400.6 -478.7 -801.2 -1006 -791.4 -1348 -723 -332.2 -547.6 -449.4 -488.5 -625.3 -283.3 -713.2 48.85 -175.9 -1006 -908.6
19.91 107.5 -361.5 -459.2 -781.6 -967.8 -889.1 -1475 -1045 -703.5 -693.7 -400.6 -508.1 -537.4 -361.5 -713.2 -185.6 -293.1 -1045 -1260
19.915 -87.93 -361.5 -556.9 -732.8 -947.7 -889.1 -1495 -1211 -908.6 -1016 -410.4 -537.4 -586.2 -459.2 -664.4 -351.7 -410.4 -977.5 -1514
19.92 97.7 -156.3 -390.8 -537.4 -742.6 -693.7 -1290 -1290 -947.7 -1221 -293.1 -469 -429.9 -361.5 -410.4 -498.3 -283.3 -830.5 -1475
19.925 29.31 -48.85 -381 -420.1 -693.7 -635.6 -1192 -1250 -1085 -1641 -273.6 -429.9 -381 -469 -371.3 -762.1 -254 -723 -1397
19.93 78.16 185.6 -351.7 -146.6 -605.8 -351.7 -1064 -1094 -1182 -1563 -224.7 -234.5 -361.5 -244.3 -342 -644.8 -185.6 -361.5 -1163
19.935 97.7 156.3 -371.3 -136.8 -596 -420.1 -947.7 -996.6 -1406 -1798 -214.9 -410.4 -293.1 -547.6 -293.1 -703.5 -263.8 -263.8 -938
19.94 136.8 420.1 -293.1 68.39 -420.1 -224.7 -576.5 -586.2 -1172 -1114 -117.2 -254 -175.9 -244.3 -224.7 -332.2 -146.6 -29.31 -439.7
19.945 185.6 381 -175.9 48.85 -195.4 -146.6 -214.9 -263.8 -957.5 -713.2 -58.62 -293.1 -58.62 -224.7 -68.39 -185.6 -97.7 -78.16 29.31
19.95 205.2 381 -195.4 58.62 -127 -9.77 107.5 97.7 -683.9 -156.3 87.93 -224.7 107.5 -87.93 97.7 19.54 -214.9 68.39 322.4
19.955 -9.77 107.5 -361.5 -78.16 -273.6 -78.16 234.5 263.8 -273.6 58.62 -58.62 -293.1 -48.85 -127 -107.5 48.85 -449.4 -58.62 361.5
19.96 107.5 -9.77 -381 -205.2 -322.4 -195.4 293.1 185.6 19.54 332.2 -87.93 -273.6 -58.62 -58.62 0 97.7 -449.4 -273.6 332.2
19.965 -19.54 -185.6 -469 -361.5 -566.7 -332.2 127 127 312.7 449.4 -214.9 -312.7 -244.3 -136.8 -244.3 107.5 -576.5 -605.8 127
19.97 29.31 -254 -517.8 -459.2 -810.9 -517.8 -185.6 -9.77 146.6 537.4 -283.3 -429.9 -429.9 -263.8 -576.5 166.1 -635.6 -840.3 -136.8
19.975 117.2 -342 -410.4 -527.6 -830.5 -576.5 -254 29.31 390.8 703.5 -351.7 -302.9 -498.3 -146.6 -420.1 224.7 -498.3 -967.8 -127
19.98 254 -293.1 -322.4 -537.4 -928.2 -556.9 -488.5 127 322.4 713.2 -322.4 -263.8 -605.8 29.31 -635.6 332.2 -390.8 -1124 -166.1
19.985 244.3 -322.4 -351.7 -478.7 -1006 -576.5 -596 -78.16 449.4 527.6 -371.3 -293.1 -566.7 -78.16 -342 293.1 -302.9 -1348 -273.6
19.99 263.8 -351.7 -381 -488.5 -1085 -556.9 -781.6 -78.16 605.8 273.6 -390.8 -175.9 -556.9 78.16 -283.3 273.6 -312.7 -1339 -527.6
19.995 -97.7 -469 -635.6 -615.5 -1329 -693.7 -1260 -342 58.62 -78.16 -566.7 -293.1 -683.9 -166.1 -371.3 293.1 -596 -1485 -1006
20 -146.6 -537.4 -703.5 -674.6 -1358 -683.9 -1406 -508.1 -29.31 -29.31 -586.2 -146.6 -713.2 -127 -478.7 273.6 -625.3 -1582 -1075
20.005 -429.9 -693.7 -938 -771.9 -1524 -898.9 -1710 -879.8 -351.7 -605.8 -801.2 -351.7 -859.8 -400.6 -664.4 48.85 -830.5 -1690 -1416
20.01 -263.8 -566.7 -781.6 -703.5 -1348 -810.9 -1690 -898.9 -703.5 -469 -586.2 -322.4 -723 -293.1 -508.1 48.85 -683.9 -1485 -1231
20.015 -195.4 -498.3 -664.4 -576.5 -1201 -791.4 -1582 -967.8 -664.4 -977.5 -498.3 -322.4 -664.4 -361.5 -547.6 -68.39 -615.5 -1231 -1211
20.02 29.31 -156.3 -459.2 -332.2 -918.4 -586.2 -1377 -850 -918.4 -889.1 -371.3 -263.8 -527.6 -263.8 -381 -146.6 -332.2 -918.4 -918.4
20.025 136.8 -58.62 -244.3 -127 -655.1 -293.1 -1114 -664.4 -1182 -889.1 -263.8 -58.62 -429.9 -68.39 -185.6 -273.6 -117.2 -635.6 -644.8
20.03 254 185.6 -117.2 39.08 -410.4 -214.9 -781.6 -400.6 -1124 -586.2 -58.62 -107.5 -263.8 -9.77 -87.93 -117.2 19.54 -332.2 -371.3
20.035 234.5 175.9 -58.62 117.2 -214.9 -107.5 -488.5 -332.2 -1045 -488.5 -68.39 -9.77 -185.6 -97.7 -39.08 -185.6 97.7 -97.7 -205.2
20.04 322.4 302.9 87.93 205.2 19.54 -48.85 -78.16 58.62 -810.9 -127 97.7 -29.31 0 -9.77 97.7 -39.08 254 39.08 185.6
20.045 214.9 166.1 175.9 146.6 205.2 -127 322.4 9.77 -615.5 -214.9 175.9 -136.8 87.93 -273.6 87.93 -87.93 312.7 -29.31 410.4
20.05 214.9 244.3 185.6 185.6 342 0 635.1 342 -127 234.5 263.8 -87.93 195.4 -97.7 205.2 39.08 263.8 185.6 742.6
20.055 19.54 78.16 39.08 87.93 332.2 -68.39 801.2 439.7 273.6 429.9 234.5 -156.3 156.3 -39.08 175.9 127 127 97.7 869.6
20.06 48.85 39.08 0 29.31 263.8 -136.8 771.9 361.5 654.6 596 166.1 -156.3 185.6 -87.93 39.08 87.93 68.39 -58.62 830.5
20.065 -166.1 -146.6 -293.1 -136.8 -68.39 -302.9 517.8 371.3 918.4 1231 9.77 -254 -78.16 -117.2 -19.54 293.1 -117.2 -439.7 723
20.07 -166.1 -322.4 -420.1 -361.5 -322.4 -429.9 166.1 97.7 908.6 1075 -97.7 -293.1 -224.7 -195.4 -234.5 19.54 -234.5 -762.1 351.7
20.075 -332.2 -635.6 -586.2 -615.5 -683.9 -752.3 -322.4 -293.1 664.4 605.8 -205.2 -517.8 -400.6 -429.9 -469 58.62 -420.1 -1104 -127
20.08 -459.2 -683.9 -703.5 -429.9 -263.8 -283.3 351.7 -156.3 1241 -29.31 -390.8 -127 -78.16 127 39.08 185.6 -723 -390.8 -107.5
20.085 -361.5 -596 -625.3 -429.9 -293.1 -332.2 224.7 -537.4 947.7 -762.1 -224.7 -263.8 -39.08 48.85 39.08 -87.93 -801.2 -478.7 -478.7
20.09 -371.3 -586.2 -586.2 -429.9 -224.7 -410.4 205.2 -840.3 781.6 -1045 -205.2 -263.8 19.54 -146.6 107.5 -312.7 -820.7 -390.8 -703.5
20.095 -185.6 -371.3 -488.5 -342 -175.9 -381 224.7 -938 449.4 -1045 -175.9 -185.6 -29.31 19.54 -39.08 -576.5 -615.5 -332.2 -723
20.1 -107.5 -117.2 -342 -39.08 9.77 -166.1 351.7 -644.8 400.6 -1016 -68.39 -87.93 117.2 -117.2 205.2 -596 -361.5 -78.16 -469
20.105 -19.54 117.2 -234.5 224.7 48.85 -48.85 302.9 -713.2 136.8 -1475 -117.2 78.16 117.2 97.7 58.62 -771.9 -175.9 224.7 -322.4
20.11 39.08 263.8 -185.6 322.4 97.7 136.8 254 -361.5 -195.4 -1133 -58.62 87.93 117.2 58.62 9.77 -576.5 -68.39 517.8 -136.8
20.115 234.5 371.3 39.08 332.2 156.3 117.2 214.9 -78.16 -429.9 -1094 68.39 107.5 146.6 68.39 -78.16 -420.1 78.16 527.6 146.6
20.12 293.1 332.2 205.2 263.8 244.3 195.4 254 342 -429.9 -195.4 175.9 107.5 175.9 166.1 -97.7 -29.31 254 527.6 596
20.125 449.4 332.2 420.1 254 312.7 273.6 332.2 810.9 -517.8 371.3 283.3 175.9 205.2 234.5 -117.2 195.4 410.4 635.1 938
20.13 439.7 322.4 537.4 273.6 420.1 390.8 429.9 938 -361.5 742.6 234.5 214.9 214.9 273.6 -146.6 449.4 498.3 850 1124
20.135 625.3 449.4 644.8 449.4 498.3 537.4 508.1 1055 -312.7 693.7 244.3 390.8 185.6 293.1 -293.1 361.5 635.1 1006 1192
20.14 429.9 508.1 537.4 469 439.7 556.9 635.1 1085 39.08 840.3 214.9 322.4 322.4 244.3 -234.5 322.4 537.4 938 1172
20.145 381 605.8 459.2 508.1 361.5 654.6 566.7 1202 244.3 1368 214.9 478.7 146.6 390.8 -390.8 449.4 351.7 938 1075
20.15 68.39 400.6 166.1 273.6 117.2 361.5 351.7 918.4 312.7 889.1 97.7 283.3 117.2 68.39 -234.5 205.2 0 605.8 674.2
20.155 -68.39 342 19.54 146.6 -78.16 302.9 205.2 850 439.7 1143 -29.31 293.1 -29.31 185.6 -156.3 390.8 -146.6 312.7 390.8
20.16 -322.4 78.16 -263.8 -117.2 -449.4 -39.08 -273.6 312.7 185.6 576.5 -234.5 9.77 -185.6 -185.6 -97.7 195.4 -410.4 -224.7 -107.5
20.165 -449.4 -29.31 -420.1 -224.7 -527.6 -117.2 -283.3 214.9 381 654.6 -351.7 87.93 -224.7 -107.5 -136.8 224.7 -469 -381 -244.3
20.17 -615.5 -166.1 -537.4 -244.3 -664.4 -136.8 -469 -58.62 361.5 752.3 -459.2 -39.08 -254 -234.5 -205.2 283.3 -644.8 -459.2 -625.3
20.175 -683.9 -175.9 -576.5 -371.3 -644.8 -175.9 -459.2 -420.1 390.8 127 -429.9 -9.77 -312.7 -156.3 -263.8 48.85 -674.6 -635.6 -850
20.18 -781.6 -127 -547.6 -254 -547.6 -127 -371.3 -469 439.7 195.4 -429.9 19.54 -254 -254 -185.6 224.7 -674.6 -586.2 -918.4
20.185 -674.6 19.54 -449.4 -185.6 -478.7 -156.3 -361.5 -967.8 273.6 -615.5 -390.8 29.31 -205.2 -283.3 -185.6 -195.4 -605.8 -517.8 -1211
20.19 -674.6 58.62 -342 -127 -361.5 -87.93 -234.5 -1055 420.1 -938 -322.4 185.6 -87.93 -136.8 -68.39 -205.2 -469 -283.3 -1124
20.195 -400.6 312.7 -107.5 48.85 -146.6 97.7 -68.39 -810.9 214.9 -908.6 -175.9 302.9 -9.77 19.54 -68.39 -342 -146.6 -87.93 -791.4
20.2 -390.8 381 -127 205.2 -224.7 127 -283.3 -1025 -224.7 -1377 -244.3 351.7 -97.7 -48.85 -175.9 -508.1 -78.16 -48.85 -830.5
20.205 -293.1 390.8 -58.62 224.7 -205.2 254 -478.7 -820.7 -655.1 -1534 -175.9 420.1 -127 68.39 -263.8 -527.6 -29.31 9.77 -615.5
20.21 -283.3 429.9 -48.85 302.9 -283.3 371.3 -732.8 -605.8 -1182 -1436 -127 302.9 -185.6 127 -351.7 -371.3 -39.08 107.5 -488.5
20.215 -244.3 410.4 -9.77 273.6 -312.7 351.7 -918.4 -488.5 -1505 -1582 -166.1 371.3 -224.7 58.62 -381 -205.2 -9.77 19.54 -302.9
20.22 -156.3 302.9 146.6 205.2 -175.9 361.5 -850 -87.93 -1524 -781.6 -97.7 293.1 -146.6 117.2 -322.4 78.16 68.39 29.31 107.5
20.225 87.93 459.2 381 371.3 195.4 664.4 -488.5 644.8 -1172 830.5 136.8 508.1 97.7 312.7 -195.4 527.6 312.7 332.2 752.3
20.23 214.9 390.8 586.2 381 449.4 683.9 -78.16 996.6 -781.6 1446 273.6 498.3 254 371.3 -29.31 664.4 517.8 635.1 1172
20.235 390.8 459.2 810.9 488.5 791.4 840.3 351.7 1309 -459.2 1915 527.6 586.2 459.2 400.6 175.9 898.9 674.2 781.6 1485
20.24 302.9 390.8 810.9 381 820.7 771.9 586.2 1407 -175.9 2090 478.7 498.3 439.7 410.4 136.8 898.9 683.9 742.6 1602
20.245 244.3 390.8 713.2 342 752.3 723 605.8 1231 -19.54 1573 498.3 381 478.7 263.8 283.3 879.3 547.1 654.6 1339
20.25 -39.08 254 381 146.6 449.4 439.7 390.8 957.5 -29.31 957.5 273.6 263.8 244.3 127 166.1 723 195.4 449.4 908.6
20.255 -175.9 117.2 195.4 29.31 293.1 273.6 390.8 791.4 244.3 1290 175.9 107.5 156.3 -9.77 156.3 615.5 19.54 195.4 771.9
20.26 -302.9 29.31 39.08 -97.7 87.93 107.5 244.3 498.3 254 459.2 58.62 107.5 9.77 -146.6 117.2 351.7 -117.2 -136.8 390.8
20.265 -332.2 -127 0 -273.6 -48.85 -97.7 97.7 205.2 410.4 635.1 -68.39 -68.39 -107.5 -224.7 -39.08 224.7 -342 -390.8 97.7
20.27 -449.4 -146.6 -166.1 -351.7 -244.3 -234.5 -166.1 -19.54 351.7 723 -175.9 -146.6 -263.8 -478.7 -107.5 302.9 -478.7 -498.3 -273.6
20.275 -439.7 -107.5 -214.9 -342 -312.7 -283.3 -293.1 -224.7 351.7 683.9 -293.1 -146.6 -361.5 -390.8 -244.3 332.2 -517.8 -586.2 -478.7
20.28 -537.4 -205.2 -361.5 -410.4 -429.9 -410.4 -351.7 -429.9 283.3 469 -400.6 -234.5 -459.2 -527.6 -302.9 224.7 -586.2 -781.6 -810.9
20.285 -508.1 -87.93 -332.2 -293.1 -351.7 -371.3 -302.9 -664.4 439.7 1045 -361.5 -107.5 -439.7 -410.4 -273.6 146.6 -478.7 -655.1 -762.1
20.29 -596 -214.9 -332.2 -429.9 -429.9 -556.9 -400.6 -1319 175.9 -655.1 -429.9 -205.2 -449.4 -547.6 -166.1 -420.1 -556.9 -723 -1231
20.295 -469 107.5 -283.3 -195.4 -400.6 -527.6 -498.3 -1641 -9.77 -977.5 -381 -175.9 -449.4 -664.4 -205.2 -840.3 -429.9 -655.1 -1387
20.3 -556.9 224.7 -361.5 -87.93 -556.9 -420.1 -693.7 -1827 -293.1 -1367 -527.6 39.08 -556.9 -508.1 -312.7 -1064 -449.4 -566.7 -1563
20.305 -390.8 371.3 -156.3 78.16 -498.3 -361.5 -869.6 -2042 -762.1 -2804 -459.2 9.77 -517.8 -596 -273.6 -1397 -283.3 -439.7 -1690
20.31 -498.3 332.2 -244.3 263.8 -556.9 -127 -1045 -1681 -1104 -2129 -537.4 166.1 -596 -371.3 -429.9 -1104 -361.5 -214.9 -1524
20.315 -302.9 342 -87.93 351.7 -400.6 -29.31 -987.3 -1309 -1339 -2042 -429.9 175.9 -498.3 -293.1 -322.4 -928.2 -195.4 -195.4 -1221
20.32 -312.7 224.7 -9.77 371.3 -312.7 48.85 -928.2 -1006 -1436 -1553 -390.8 175.9 -508.1 -146.6 -527.6 -664.4 -78.16 -244.3 -820.7
20.325 -156.3 166.1 58.62 342 -244.3 39.08 -723 -478.7 -1348 -674.6 -263.8 107.5 -390.8 -166.1 -429.9 -205.2 -48.85 -244.3 -371.3
20.33 -156.3 68.39 127 361.5 -127 68.39 -488.5 19.54 -1085 244.3 -166.1 117.2 -302.9 -29.31 -439.7 127 48.85 -127 58.62
20.335 -9.77 234.5 302.9 459.2 166.1 205.2 -87.93 683.9 -410.4 1241 29.31 244.3 -78.16 97.7 -136.8 449.4 156.3 48.85 596
20.34 0 78.16 342 332.2 195.4 156.3 -9.77 762.1 -683.9 1182 19.54 234.5 -9.77 117.2 -254 625.3 166.1 -78.16 742.6
20.345 156.3 87.93 517.8 390.8 478.7 332.2 449.4 1153 381 1622 224.7 293.1 87.93 342 136.8 713.2 322.4 107.5 1182
20.35 48.85 -19.54 410.4 322.4 381 322.4 351.7 1006 -117.2 1378 136.8 283.3 9.77 244.3 -39.08 781.6 234.5 87.93 1045
20.355 117.2 -9.77 420.1 361.5 459.2 449.4 615.5 1221 293.1 1573 175.9 410.4 78.16 410.4 234.5 869.6 322.4 127 1251
20.36 -87.93 -127 175.9 185.6 244.3 254 488.5 986.8 273.6 1446 48.85 283.3 29.31 234.5 205.2 752.3 68.39 -127 977
20.365 -68.39 -127 107.5 205.2 234.5 332.2 644.8 1006 742.6 1641 58.62 410.4 127 361.5 342 752.3 68.39 -87.93 918.4
20.37 -381 -302.9 -175.9 -107.5 -78.16 9.77 342 566.7 517.8 1309 -146.6 136.8 -97.7 39.08 97.7 566.7 -234.5 -273.6 439.7
20.375 -361.5 -332.2 -273.6 -146.6 -205.2 -48.85 254 351.7 723 1006 -283.3 107.5 -185.6 48.85 -48.85 351.7 -234.5 -371.3 185.6
20.38 -390.8 -273.6 -273.6 -166.1 -283.3 -175.9 87.93 117.2 586.2 781.6 -312.7 -9.77 -244.3 -127 0 195.4 -234.5 -537.4 -29.31
20.385 -488.5 -205.2 -439.7 -166.1 -439.7 -273.6 -214.9 -254 302.9 312.7 -449.4 -19.54 -420.1 -39.08 -214.9 -58.62 -342 -508.1 -410.4
20.39 -459.2 -205.2 -381 -234.5 -410.4 -400.6 -302.9 -625.3 342 -97.7 -371.3 -234.5 -342 -302.9 -78.16 -244.3 -351.7 -429.9 -576.5
20.395 -361.5 0 -332.2 -136.8 -439.7 -332.2 -429.9 -947.7 283.3 -664.4 -390.8 -175.9 -410.4 -234.5 -146.6 -527.6 -302.9 -410.4 -762.1
20.4 -390.8 9.77 -371.3 -146.6 -547.6 -420.1 -713.2 -1416 39.08 -1182 -332.2 -254 -371.3 -459.2 -244.3 -889.1 -351.7 -537.4 -1055
20.405 -263.8 195.4 -283.3 68.39 -547.6 -293.1 -810.9 -1612 -302.9 -1925 -332.2 -166.1 -332.2 -351.7 -234.5 -1143 -322.4 -293.1 -1280
20.41 -127 234.5 -156.3 48.85 -390.8 -273.6 -889.1 -1964 -615.5 -2481 -127 -136.8 -166.1 -400.6 -58.62 -1446 -185.6 -234.5 -1416
20.415 58.62 342 19.54 195.4 -214.9 -175.9 -810.9 -1915 -820.7 -2618 -9.77 0 -78.16 -351.7 -48.85 -1495 -48.85 -146.6 -1329
20.42 166.1 410.4 136.8 293.1 -29.31 -39.08 -683.9 -1622 -938 -2462 78.16 136.8 19.54 -214.9 48.85 -1299 175.9 -19.54 -1133
20.425 361.5 654.6 283.3 459.2 166.1 283.3 -469 -1025 -1025 -1739 195.4 390.8 58.62 39.08 68.39 -918.4 371.3 224.7 -771.9
20.43 214.9 449.4 214.9 390.8 234.5 351.7 -244.3 -390.8 -830.5 -830.5 175.9 410.4 68.39 195.4 58.62 -517.8 351.7 351.7 -302.9
20.435 342 683.9 254 527.6 322.4 556.9 -97.7 234.5 -977.5 -58.62 117.2 508.1 19.54 400.6 -58.62 -146.6 410.4 498.3 127
20.44 400.6 381 302.9 322.4 449.4 498.3 244.3 810.9 -488.5 1231 127 429.9 107.5 400.6 68.39 195.4 517.8 410.4 889.1
20.445 429.9 429.9 332.2 429.9 625.3 703.5 527.6 1319 -332.2 1426 224.7 576.5 146.6 644.8 -9.77 351.7 596 586.2 1309
20.45 449.4 107.5 361.5 254 723 498.3 791.4 1329 156.3 1671 205.2 332.2 146.6 371.3 0 527.6 615.5 498.3 1632
20.455 371.3 78.16 342 283.3 762.1 556.9 1124 1612 1006 1681 195.4 381 214.9 498.3 175.9 771.9 644.8 449.4 1876
20.46 146.6 -254 175.9 -48.85 635.1 214.9 1231 1241 1290 1358 107.5 19.54 175.9 117.2 166.1 732.8 420.1 -97.7 1622
20.465 0 -263.8 9.77 -78.16 390.8 117.2 1065 1075 1309 1505 -9.77 78.16 78.16 175.9 175.9 869.6 254 -205.2 1368
20.47 -302.9 -605.8 -205.2 -371.3 29.31 -312.7 693.7 605.8 928.2 918.4 -195.4 -273.6 -68.39 -175.9 127 742.6 -87.93 -527.6 771.9
20.475 -234.5 -469 -195.4 -302.9 -107.5 -322.4 371.3 517.8 478.7 1192 -244.3 -146.6 -205.2 0 -29.31 703.5 -68.39 -655.1 429.9
20.48 -527.6 -644.8 -478.7 -547.6 -537.4 -664.4 -342 -234.5 -29.31 -9.77 -517.8 -332.2 -429.9 -293.1 -185.6 302.9 -342 -1006 -390.8
20.485 -400.6 -547.6 -508.1 -439.7 -625.3 -683.9 -459.2 -283.3 312.7 293.1 -478.7 -488.5 -439.7 -332.2 -136.8 312.7 -322.4 -947.7 -576.5
20.49 -605.8 -683.9 -683.9 -615.5 -869.6 -889.1 -908.6 -850 68.39 -312.7 -644.8 -537.4 -596 -556.9 -302.9 -127 -459.2 -1036 -1104
20.495 -527.6 -312.7 -615.5 -312.7 -879.8 -655.1 -1124 -889.1 -29.31 -615.5 -625.3 -449.4 -605.8 -381 -263.8 -146.6 -390.8 -683.9 -1367
20.5 -508.1 -283.3 -478.7 -332.2 -762.1 -674.6 -1104 -1163 -87.93 -361.5 -488.5 -478.7 -371.3 -517.8 -156.3 -332.2 -214.9 -537.4 -1339
20.505 -390.8 166.1 -351.7 19.54 -703.5 -351.7 -1240 -1339 -400.6 -987.3 -566.7 -302.9 -508.1 -429.9 -234.5 -742.6 -127 -166.1 -1632
20.51 -263.8 136.8 -87.93 -9.77 -439.7 -361.5 -1153 -1514 -732.8 -1466 -244.3 -332.2 -214.9 -674.6 58.62 -889.1 19.54 87.93 -1544
20.515 -78.16 361.5 48.85 175.9 -332.2 -166.1 -1133 -1446 -1085 -1885 -234.5 -205.2 -293.1 -469 -107.5 -1124 117.2 312.7 -1485
20.52 58.62 381 244.3 254 -97.7 -48.85 -977.5 -1211 -1436 -1983 -39.08 -214.9 -234.5 -488.5 -244.3 -1045 302.9 332.2 -1163
20.525 410.4 556.9 547.1 478.7 293.1 195.4 -625.3 -674.6 -1406 -1524 205.2 -58.62 107.5 -263.8 58.62 -771.9 576.5 644.8 -771.9
