    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
25.925 -302.9 -605.8 -683.9 -810.9 -586.2 -537.4 -625.3 -635.6 -605.8 -302.9 -537.4 -1114 -967.8 -635.6 -459.2 -918.4 -586.2 -752.3 -322.4
25.93 -332.2 -527.6 -655.1 -566.7 -556.9 -302.9 -537.4 -371.3 -508.1 -166.1 -644.8 -791.4 -1006 -488.5 -87.93 -752.3 -508.1 -449.4 -263.8
25.935 -381 -322.4 -283.3 -127 -195.4 -58.62 -273.6 -195.4 -439.7 29.31 78.16 -537.4 -146.6 -459.2 9.77 -723 -332.2 -87.93 -146.6
25.94 -693.7 -429.9 -508.1 -68.39 -478.7 -87.93 -410.4 -224.7 -498.3 9.77 -713.2 -537.4 -517.8 -596 -322.4 -655.1 -547.6 -107.5 -312.7
25.945 390.8 205.2 263.8 39.08 127 -58.62 87.93 -175.9 -205.2 127 527.6 -381 -107.5 -312.7 146.6 -537.4 -185.6 156.3 -39.08
25.95 -674.6 78.16 -527.6 -214.9 -381 -381 -254 -556.9 -332.2 0 -947.7 -693.7 -293.1 -547.6 -68.39 -693.7 -703.5 -283.3 -400.6
25.955 -48.85 332.2 -273.6 -185.6 -302.9 -351.7 -224.7 -596 -244.3 -87.93 -371.3 -713.2 107.5 -283.3 -195.4 -674.6 -586.2 -400.6 -390.8
25.96 -195.4 459.2 -390.8 -97.7 -283.3 -322.4 -224.7 -615.5 -205.2 -97.7 -488.5 -586.2 224.7 -68.39 -205.2 -674.6 -605.8 -400.6 -400.6
25.965 107.5 449.4 29.31 214.9 205.2 -39.08 127 -469 117.2 -78.16 263.8 -127 234.5 48.85 19.54 -547.6 -156.3 -136.8 -68.39
25.97 390.8 332.2 0 498.3 19.54 156.3 9.77 -342 -9.77 -78.16 -175.9 205.2 117.2 322.4 -117.2 -439.7 -58.62 -58.62 -166.1
25.975 810.9 136.8 312.7 566.7 332.2 97.7 254 -351.7 175.9 -302.9 381 166.1 185.6 68.39 293.1 -566.7 293.1 -78.16 87.93
25.98 771.9 58.62 175.9 664.4 117.2 254 205.2 -146.6 97.7 -166.1 -322.4 156.3 -938 48.85 674.2 -488.5 156.3 -48.85 9.77
25.985 254 -58.62 -224.7 674.2 -381 273.6 -302.9 -29.31 -156.3 136.8 -107.5 19.54 0 -214.9 -29.31 -371.3 -185.6 0 -254
25.99 -58.62 195.4 -185.6 732.8 -400.6 469 -224.7 107.5 -39.08 390.8 -107.5 -273.6 -156.3 -254 175.9 -146.6 -175.9 0 -244.3
25.995 -400.6 -156.3 -449.4 293.1 -664.4 166.1 -469 -48.85 -9.77 410.4 -185.6 166.1 214.9 97.7 -263.8 68.39 -508.1 -283.3 -429.9
26 -381 -332.2 -390.8 127 -566.7 -127 -302.9 -146.6 175.9 547.1 -68.39 -517.8 840.3 -195.4 -87.93 87.93 -390.8 -410.4 -283.3
26.005 -400.6 -615.5 -713.2 -342 -791.4 -488.5 -517.8 -342 29.31 136.8 -537.4 -625.3 429.9 -48.85 -293.1 0 -693.7 -625.3 -449.4
26.01 -68.39 -655.1 -488.5 -322.4 -576.5 -605.8 -420.1 -322.4 127 234.5 -332.2 -605.8 78.16 -58.62 -273.6 -9.77 -576.5 -605.8 -312.7
26.015 -224.7 -859.8 -771.9 -390.8 -820.7 -742.6 -596 -439.7 -58.62 136.8 -537.4 -928.2 -527.6 -351.7 -459.2 -175.9 -762.1 -683.9 -410.4
26.02 302.9 -449.4 -361.5 -68.39 -674.6 -605.8 -674.6 -508.1 -48.85 -29.31 -488.5 -478.7 -703.5 -48.85 -322.4 -273.6 -752.3 -635.6 -449.4
26.025 -410.4 -762.1 -1085 -117.2 -1143 -859.8 -967.8 -771.9 -166.1 -166.1 -840.3 -977.5 -791.4 -351.7 -410.4 -400.6 -1025 -752.3 -615.5
26.03 -68.39 -371.3 -830.5 136.8 -938 -742.6 -752.3 -723 107.5 -156.3 -644.8 -820.7 -234.5 -58.62 -166.1 -302.9 -742.6 -693.7 -400.6
26.035 -586.2 -517.8 -713.2 214.9 -655.1 -644.8 -420.1 -644.8 361.5 -117.2 -400.6 -635.6 -312.7 0 175.9 -332.2 -664.4 -635.6 -234.5
26.04 -175.9 -361.5 -420.1 185.6 -498.3 -664.4 -322.4 -644.8 351.7 -166.1 175.9 -850 410.4 78.16 29.31 -410.4 -371.3 -625.3 -97.7
26.045 39.08 -244.3 -146.6 254 -302.9 -625.3 -107.5 -644.8 361.5 -244.3 195.4 -400.6 146.6 195.4 78.16 -596 -342 -488.5 -136.8
26.05 293.1 -185.6 -68.39 156.3 -342 -742.6 -214.9 -752.3 87.93 -478.7 439.7 -429.9 762.1 48.85 -107.5 -625.3 -459.2 -605.8 -293.1
26.055 625.3 -293.1 29.31 29.31 -205.2 -898.9 -185.6 -898.9 58.62 -928.2 283.3 -312.7 840.3 -136.8 39.08 -655.1 -293.1 -713.2 -234.5
26.06 615.5 -195.4 -127 19.54 -302.9 -859.8 -244.3 -840.3 -48.85 -967.8 244.3 -48.85 928.2 166.1 117.2 -420.1 -342 -655.1 -322.4
26.065 742.6 -381 97.7 127 78.16 -556.9 -19.54 -762.1 117.2 -1329 556.9 469 947.7 185.6 390.8 -214.9 -78.16 -469 -48.85
26.07 732.8 -517.8 185.6 -19.54 263.8 -732.8 244.3 -674.6 547.1 -1016 830.5 78.16 1202 -29.31 723 -312.7 39.08 -537.4 175.9
26.075 410.4 -771.9 -156.3 -224.7 58.62 -625.3 156.3 -752.3 537.4 -1211 166.1 175.9 674.2 19.54 654.6 -381 -127 -732.8 224.7
26.08 87.93 -723 -371.3 -361.5 -87.93 -693.7 58.62 -664.4 469 -1085 107.5 -283.3 -68.39 -273.6 254 -488.5 -351.7 -820.7 312.7
26.085 -224.7 -791.4 -810.9 -420.1 -283.3 -742.6 -97.7 -566.7 312.7 -977.5 -166.1 -224.7 87.93 -224.7 -68.39 -449.4 -605.8 -713.2 234.5
26.09 -381 -791.4 -947.7 -420.1 -371.3 -683.9 -175.9 -517.8 107.5 -1006 -351.7 -478.7 -371.3 -263.8 -87.93 -449.4 -713.2 -762.1 166.1
26.095 -312.7 -429.9 -791.4 39.08 -342 -214.9 -244.3 -146.6 0 -703.5 -342 -48.85 -185.6 224.7 -420.1 -19.54 -478.7 -332.2 293.1
26.1 -87.93 -381 -635.6 136.8 -361.5 -175.9 -283.3 -107.5 -127 -596 -293.1 -381 224.7 234.5 -361.5 107.5 -439.7 -273.6 58.62
26.105 -136.8 -156.3 -655.1 136.8 -498.3 -127 -527.6 -117.2 -381 -655.1 -302.9 -537.4 -381 127 -791.4 58.62 -508.1 -166.1 -175.9
26.11 -205.2 -322.4 -566.7 136.8 -498.3 -127 -596 -166.1 -361.5 -683.9 -342 -586.2 -273.6 19.54 -869.6 -39.08 -351.7 -224.7 -273.6
26.115 -166.1 -332.2 -762.1 19.54 -693.7 -205.2 -840.3 -185.6 -655.1 -869.6 -166.1 -517.8 -586.2 -293.1 -1143 -273.6 -429.9 -283.3 -566.7
26.12 68.39 -224.7 -283.3 78.16 -361.5 -87.93 -664.4 -117.2 -410.4 -869.6 -205.2 -205.2 -156.3 293.1 -781.6 -224.7 97.7 -166.1 -273.6
26.125 -655.1 -351.7 -801.2 -107.5 -674.6 -205.2 -918.4 -195.4 -596 -889.1 -615.5 -234.5 -547.6 -146.6 -1201 -332.2 -342 -224.7 -566.7
26.13 -146.6 97.7 -302.9 78.16 -410.4 58.62 -723 -19.54 -556.9 -605.8 -381 107.5 -156.3 527.6 -781.6 -117.2 -58.62 0 -390.8
26.135 -302.9 -39.08 -605.8 -48.85 -527.6 0 -566.7 0 -488.5 -478.7 -224.7 136.8 -508.1 527.6 -762.1 -97.7 -224.7 -78.16 -283.3
26.14 -801.2 -410.4 -918.4 -68.39 -801.2 -9.77 -732.8 -68.39 -655.1 -830.5 -713.2 -234.5 -625.3 234.5 -840.3 -234.5 -703.5 -97.7 -498.3
26.145 -703.5 -556.9 -996.6 -263.8 -781.6 -332.2 -478.7 -254 -488.5 -918.4 -655.1 -68.39 -342 361.5 -117.2 -322.4 -723 -175.9 -469
26.15 -908.6 -801.2 -1075 -205.2 -996.6 -371.3 -674.6 -273.6 -547.6 -1036 -850 -195.4 -166.1 185.6 -771.9 -273.6 -908.6 -302.9 -605.8
26.155 -889.1 -928.2 -928.2 -586.2 -762.1 -830.5 -527.6 -683.9 -371.3 -1387 -742.6 -586.2 -68.39 -381 -371.3 -615.5 -674.6 -644.8 -547.6
26.16 -312.7 -732.8 -713.2 -449.4 -469 -723 -244.3 -547.6 78.16 -889.1 -312.7 -381 254 -214.9 -244.3 -293.1 -263.8 -625.3 -166.1
26.165 -381 -693.7 -635.6 -527.6 -400.6 -713.2 -78.16 -664.4 214.9 -977.5 -371.3 -195.4 -97.7 -322.4 -146.6 -429.9 -117.2 -693.7 87.93
26.17 117.2 -478.7 -469 -586.2 -224.7 -615.5 175.9 -596 478.7 -752.3 185.6 -224.7 498.3 -283.3 146.6 -361.5 107.5 -723 361.5
26.175 -127 -469 -566.7 -791.4 -400.6 -655.1 39.08 -625.3 361.5 -693.7 -410.4 -136.8 39.08 -332.2 -78.16 -420.1 39.08 -801.2 351.7
26.18 -214.9 -166.1 29.31 -342 469 136.8 390.8 87.93 371.3 156.3 -48.85 68.39 -547.6 -185.6 449.4 312.7 -58.62 29.31 185.6
26.185 117.2 -166.1 342 -205.2 498.3 371.3 537.4 136.8 527.6 302.9 224.7 576.5 -410.4 136.8 439.7 381 185.6 68.39 390.8
26.19 39.08 -214.9 566.7 -410.4 556.9 195.4 586.2 -19.54 664.4 302.9 -117.2 -361.5 -498.3 -381 381 156.3 263.8 -78.16 410.4
26.195 420.1 -19.54 654.6 -58.62 644.8 547.1 615.5 322.4 791.4 439.7 459.2 107.5 -429.9 87.93 410.4 361.5 478.7 127 547.1
26.2 195.4 68.39 576.5 -19.54 400.6 547.1 381 234.5 683.9 371.3 39.08 29.31 -420.1 498.3 166.1 283.3 420.1 39.08 478.7
26.205 469 283.3 478.7 244.3 361.5 703.5 332.2 566.7 625.3 576.5 244.3 400.6 -322.4 850 146.6 439.7 410.4 156.3 517.8
26.21 674.2 234.5 605.8 283.3 527.6 732.8 449.4 517.8 625.3 498.3 39.08 498.3 -263.8 683.9 312.7 263.8 566.7 175.9 762.1
26.215 703.5 254 713.2 371.3 615.5 732.8 586.2 674.2 644.8 723 263.8 566.7 -185.6 713.2 312.7 390.8 498.3 175.9 869.6
26.22 859.8 312.7 938 283.3 859.8 635.1 810.9 683.9 791.4 869.6 254 351.7 -332.2 146.6 840.3 332.2 537.4 166.1 1045
26.225 674.2 429.9 1016 371.3 850 635.1 752.3 654.6 771.9 654.6 547.1 293.1 -400.6 361.5 322.4 439.7 537.4 244.3 1065
26.23 166.1 586.2 615.5 478.7 420.1 732.8 302.9 771.9 410.4 957.5 244.3 205.2 -1045 371.3 -9.77 615.5 29.31 469 635.1
26.235 -234.5 420.1 576.5 351.7 263.8 625.3 136.8 478.7 175.9 635.1 371.3 234.5 -410.4 322.4 -332.2 527.6 -127 342 400.6
26.24 -390.8 312.7 283.3 332.2 68.39 635.1 -58.62 439.7 -107.5 732.8 205.2 0 -556.9 48.85 -410.4 449.4 -302.9 322.4 175.9
26.245 -674.6 58.62 -146.6 9.77 -302.9 361.5 -332.2 224.7 -498.3 615.5 -9.77 107.5 -381 -87.93 -371.3 390.8 -615.5 97.7 -195.4
26.25 -723 -351.7 -312.7 -166.1 -459.2 214.9 -420.1 136.8 -723 449.4 -29.31 9.77 -556.9 -283.3 -469 234.5 -859.8 29.31 -449.4
26.255 -342 -29.31 -136.8 9.77 -195.4 429.9 -214.9 361.5 -556.9 654.6 117.2 478.7 -175.9 283.3 -205.2 478.7 -635.6 205.2 -263.8
26.26 -381 -371.3 -244.3 -361.5 -351.7 136.8 -234.5 127 -596 566.7 -195.4 97.7 -58.62 -351.7 -332.2 58.62 -889.1 -58.62 -361.5
26.265 -175.9 -420.1 -156.3 -390.8 -146.6 136.8 0 146.6 -263.8 654.6 -19.54 185.6 263.8 -19.54 0 0 -742.6 -87.93 -78.16
26.27 -87.93 -332.2 0 -635.6 78.16 29.31 342 166.1 214.9 1026 -332.2 -19.54 371.3 -478.7 371.3 -39.08 -586.2 -166.1 234.5
26.275 68.39 -615.5 87.93 -850 185.6 -254 429.9 -175.9 351.7 459.2 -283.3 -107.5 -87.93 -429.9 420.1 -214.9 -429.9 -449.4 342
26.28 127 -586.2 342 -683.9 361.5 -58.62 547.1 -9.77 517.8 566.7 -195.4 97.7 244.3 -400.6 537.4 68.39 -361.5 -371.3 410.4
26.285 205.2 -605.8 410.4 -302.9 381 156.3 508.1 58.62 508.1 498.3 48.85 -78.16 381 -351.7 400.6 234.5 -175.9 -342 488.5
26.29 556.9 -713.2 537.4 -254 117.2 39.08 205.2 -87.93 97.7 9.77 342 312.7 596 -117.2 234.5 254 -273.6 -322.4 156.3
26.295 -703.5 -947.7 -322.4 -234.5 -478.7 175.9 -185.6 19.54 -107.5 312.7 -185.6 68.39 547.1 -214.9 117.2 302.9 -674.6 -527.6 -58.62
26.3 -214.9 -898.9 -156.3 -283.3 -488.5 29.31 -322.4 -205.2 -195.4 39.08 29.31 0 361.5 -166.1 39.08 87.93 -537.4 -655.1 -58.62
26.305 -488.5 -869.6 -283.3 -342 -498.3 19.54 -332.2 -195.4 -107.5 156.3 185.6 146.6 234.5 -107.5 -29.31 136.8 -547.6 -655.1 19.54
26.31 -361.5 -625.3 -234.5 -429.9 -556.9 -166.1 -459.2 -351.7 -195.4 -39.08 58.62 -58.62 58.62 -400.6 -156.3 -39.08 -517.8 -615.5 0
26.315 635.1 -322.4 488.5 -146.6 -9.77 -29.31 0 -156.3 97.7 205.2 703.5 0 371.3 -234.5 146.6 156.3 -68.39 -293.1 390.8
26.32 400.6 -254 224.7 -214.9 -244.3 -156.3 -185.6 -332.2 -127 -48.85 58.62 87.93 664.4 -283.3 -9.77 9.77 -351.7 -439.7 97.7
26.325 234.5 39.08 127 68.39 -342 48.85 -254 -244.3 -263.8 48.85 312.7 185.6 713.2 -97.7 97.7 97.7 -488.5 -293.1 -19.54
26.33 -244.3 -195.4 -400.6 -48.85 -742.6 -195.4 -527.6 -547.6 -625.3 39.08 -752.3 -244.3 752.3 -459.2 -361.5 -48.85 -977.5 -449.4 -439.7
26.335 -801.2 -19.54 -576.5 68.39 -918.4 -146.6 -781.6 -566.7 -947.7 273.6 -596 -195.4 537.4 -312.7 -703.5 127 -1299 -293.1 -801.2
26.34 -693.7 -146.6 -762.1 -146.6 -1055 -469 -869.6 -791.4 -1016 342 -977.5 -655.1 -234.5 -683.9 -713.2 -185.6 -1406 -439.7 -859.8
26.345 -547.6 -175.9 -566.7 -156.3 -957.5 -586.2 -781.6 -859.8 -1025 449.4 -938 -566.7 -78.16 -576.5 -478.7 -205.2 -1367 -381 -889.1
26.35 -205.2 -19.54 -469 87.93 -820.7 -302.9 -605.8 -674.6 -850 537.4 -693.7 -312.7 -87.93 -527.6 -322.4 -136.8 -1104 -224.7 -674.6
26.355 19.54 9.77 -293.1 -146.6 -791.4 -703.5 -615.5 -977.5 -820.7 234.5 -283.3 -351.7 342 -449.4 -146.6 -429.9 -1094 -488.5 -898.9
26.36 156.3 332.2 0 166.1 -508.1 -254 -371.3 -644.8 -576.5 596 -107.5 -97.7 810.9 -342 107.5 -146.6 -732.8 -136.8 -615.5
26.365 205.2 185.6 478.7 -29.31 0 -410.4 48.85 -801.2 -312.7 361.5 381 -185.6 1114 -312.7 400.6 -351.7 -439.7 -254 -293.1
26.37 68.39 97.7 488.5 -58.62 224.7 -381 175.9 -664.4 -244.3 488.5 302.9 -175.9 1143 -439.7 390.8 -351.7 -381 -58.62 -97.7
26.375 254 -312.7 723 -195.4 547.1 -400.6 566.7 -664.4 87.93 410.4 488.5 -205.2 898.9 -713.2 664.4 -449.4 -146.6 -263.8 224.7
26.38 78.16 -547.6 459.2 -166.1 420.1 -400.6 537.4 -596 39.08 263.8 371.3 -293.1 556.9 -400.6 850 -498.3 -293.1 -322.4 166.1
26.385 -39.08 -879.8 87.93 -576.5 -39.08 -723 156.3 -644.8 -224.7 166.1 -48.85 -703.5 449.4 -918.4 29.31 -605.8 -703.5 -781.6 -273.6
26.39 -254 -1153 -488.5 -859.8 -576.5 -977.5 -166.1 -791.4 -449.4 9.77 -469 -771.9 68.39 -703.5 312.7 -683.9 -987.3 -1025 -488.5
26.395 -244.3 -1172 -556.9 -996.6 -644.8 -1016 -166.1 -771.9 -263.8 0 -390.8 -830.5 547.1 -762.1 39.08 -693.7 -996.6 -1240 -449.4
26.4 -781.6 -1406 -1114 -1309 -1153 -1260 -547.6 -947.7 -429.9 68.39 -977.5 -938 117.2 -938 -332.2 -771.9 -1309 -1505 -635.6
26.405 -713.2 -1446 -1124 -1231 -1201 -1075 -556.9 -840.3 -254 214.9 -801.2 -713.2 107.5 -987.3 -283.3 -693.7 -1231 -1495 -527.6
26.41 -1094 -1367 -1329 -1085 -1406 -957.5 -801.2 -762.1 -508.1 390.8 -1075 -439.7 -508.1 -713.2 -556.9 -644.8 -1406 -1348 -655.1
26.415 -351.7 -1133 -850 -859.8 -1182 -791.4 -791.4 -781.6 -459.2 556.9 -1025 -625.3 -840.3 -987.3 -615.5 -566.7 -1045 -1231 -527.6
26.42 -752.3 -938 -801.2 -655.1 -1240 -664.4 -977.5 -869.6 -810.9 498.3 -596 -361.5 -302.9 -869.6 -655.1 -703.5 -1016 -1192 -703.5
26.425 -449.4 -713.2 -576.5 -410.4 -1045 -469 -967.8 -850 -791.4 703.5 -586.2 -361.5 -517.8 -810.9 -898.9 -781.6 -674.6 -957.5 -625.3
26.43 -517.8 -586.2 -400.6 -263.8 -977.5 -322.4 -918.4 -781.6 -879.8 703.5 -517.8 19.54 -517.8 -508.1 -381 -752.3 -478.7 -674.6 -615.5
26.435 -293.1 -644.8 -655.1 -527.6 -1104 -605.8 -1211 -1124 -1182 97.7 -586.2 -771.9 -293.1 -850 -1250 -1124 -781.6 -889.1 -1133
26.44 -107.5 -586.2 -488.5 -527.6 -742.6 -488.5 -791.4 -918.4 -840.3 254 -175.9 -263.8 -136.8 -381 -556.9 -859.8 -527.6 -625.3 -791.4
26.445 -263.8 -801.2 -771.9 -957.5 -732.8 -996.6 -644.8 -1309 -801.2 -342 -488.5 -987.3 -19.54 -840.3 -830.5 -1221 -693.7 -1055 -762.1
26.45 -576.5 -859.8 -987.3 -830.5 -752.3 -879.8 -644.8 -1104 -771.9 -283.3 -381 -498.3 -254 -429.9 -889.1 -850 -810.9 -820.7 -752.3
26.455 -615.5 -840.3 -859.8 -752.3 -703.5 -938 -537.4 -1182 -830.5 -527.6 -498.3 -478.7 -576.5 -703.5 -683.9 -908.6 -693.7 -957.5 -723
26.46 -820.7 -801.2 -898.9 -498.3 -947.7 -576.5 -625.3 -859.8 -977.5 -293.1 -527.6 117.2 -928.2 -136.8 -508.1 -547.6 -723 -771.9 -850
26.465 -781.6 -820.7 -791.4 -429.9 -1016 -683.9 -723 -830.5 -1201 -293.1 -537.4 117.2 -1094 -556.9 -332.2 -615.5 -674.6 -683.9 -1075
26.47 -635.6 -576.5 -674.6 -302.9 -947.7 -469 -644.8 -498.3 -1192 29.31 9.77 195.4 -664.4 -420.1 -205.2 -420.1 -625.3 -410.4 -1094
26.475 -527.6 -420.1 -664.4 -107.5 -850 -322.4 -556.9 -312.7 -1045 136.8 -429.9 429.9 -410.4 -195.4 -166.1 -254 -459.2 -205.2 -1016
26.48 -58.62 -283.3 -381 -127 -478.7 -263.8 -195.4 -244.3 -566.7 234.5 58.62 244.3 322.4 -127 205.2 -185.6 -175.9 -224.7 -596
26.485 117.2 -166.1 -214.9 0 -166.1 39.08 156.3 68.39 -68.39 488.5 58.62 478.7 938 381 420.1 175.9 78.16 0 -156.3
26.49 224.7 -244.3 -87.93 -156.3 -58.62 0 371.3 0 254 342 68.39 254 947.7 146.6 439.7 97.7 195.4 -117.2 127
26.495 801.2 19.54 302.9 58.62 175.9 302.9 459.2 293.1 390.8 703.5 488.5 664.4 1075 732.8 449.4 312.7 429.9 58.62 302.9
26.5 488.5 97.7 332.2 -29.31 175.9 97.7 469 185.6 371.3 400.6 410.4 205.2 713.2 371.3 644.8 78.16 381 -224.7 117.2
26.505 -97.7 693.7 185.6 517.8 214.9 9.77 9.77 -78.16 68.39 312.7 361.5 302.9 469 -302.9 254 371.3 58.62 19.54 78.16
26.51 205.2 1016 517.8 693.7 371.3 175.9 205.2 -87.93 214.9 283.3 547.1 605.8 566.7 -156.3 517.8 361.5 371.3 214.9 156.3
26.515 48.85 820.7 361.5 566.7 146.6 29.31 -68.39 -302.9 -58.62 0 166.1 351.7 664.4 -214.9 19.54 78.16 263.8 205.2 -87.93
26.52 928.2 898.9 625.3 683.9 400.6 244.3 185.6 -117.2 117.2 0 547.1 527.6 693.7 -78.16 -29.31 185.6 517.8 508.1 78.16
26.525 -78.16 605.8 0 556.9 78.16 234.5 48.85 -146.6 0 -205.2 156.3 302.9 556.9 58.62 9.77 107.5 156.3 361.5 0
26.53 -19.54 615.5 -136.8 459.2 136.8 351.7 97.7 58.62 58.62 -19.54 -283.3 224.7 -781.6 146.6 -205.2 351.7 -48.85 498.3 97.7
26.535 -527.6 351.7 -556.9 127 -283.3 146.6 -214.9 -166.1 -273.6 -508.1 -508.1 -185.6 -439.7 283.3 -244.3 195.4 -586.2 166.1 -166.1
26.54 -781.6 283.3 -644.8 -78.16 -361.5 48.85 -214.9 -87.93 -175.9 -312.7 -771.9 -439.7 -957.5 97.7 -420.1 263.8 -683.9 -19.54 -156.3
26.545 -488.5 39.08 -517.8 -342 -429.9 -107.5 -351.7 -244.3 -332.2 -527.6 -703.5 -459.2 -478.7 58.62 -439.7 175.9 -732.8 -293.1 -244.3
26.55 -244.3 -29.31 -312.7 -254 -332.2 87.93 -293.1 -136.8 -244.3 -351.7 -723 -224.7 214.9 -205.2 -293.1 273.6 -625.3 -371.3 -68.39
26.555 -342 -136.8 -361.5 -263.8 -400.6 127 -371.3 -78.16 -390.8 -342 -117.2 195.4 127 19.54 -410.4 390.8 -508.1 -293.1 -19.54
26.56 -87.93 -39.08 -302.9 -127 -263.8 273.6 -332.2 19.54 -449.4 -293.1 -166.1 498.3 -39.08 0 -214.9 537.4 -429.9 -244.3 97.7
26.565 -312.7 -107.5 -635.6 -175.9 -410.4 166.1 -508.1 -9.77 -713.2 -381 -166.1 390.8 -214.9 146.6 -488.5 517.8 -625.3 -273.6 -185.6
26.57 166.1 97.7 -410.4 9.77 -195.4 332.2 -293.1 107.5 -566.7 -332.2 175.9 469 -48.85 586.2 -107.5 713.2 -361.5 -195.4 -68.39
26.575 420.1 48.85 -429.9 -107.5 -175.9 97.7 -322.4 -39.08 -586.2 -508.1 -87.93 -537.4 -498.3 214.9 -293.1 508.1 -439.7 -244.3 -361.5
26.58 625.3 185.6 -117.2 -78.16 127 195.4 -39.08 29.31 -322.4 -752.3 342 -342 146.6 478.7 -107.5 498.3 -332.2 -185.6 -302.9
26.585 977 136.8 332.2 9.77 381 351.7 214.9 127 29.31 -655.1 654.6 -371.3 107.5 596 283.3 556.9 -9.77 58.62 -185.6
26.59 644.8 78.16 283.3 19.54 342 214.9 263.8 48.85 9.77 -801.2 146.6 -312.7 195.4 469 547.1 263.8 -39.08 29.31 -244.3
26.595 449.4 -9.77 420.1 312.7 449.4 498.3 302.9 166.1 -58.62 -605.8 478.7 -68.39 361.5 410.4 410.4 332.2 0 410.4 -195.4
26.6 234.5 205.2 429.9 605.8 449.4 635.1 302.9 390.8 -146.6 -293.1 -78.16 0 488.5 459.2 254 410.4 48.85 625.3 -48.85
26.605 879.3 234.5 869.6 762.1 742.6 566.7 527.6 332.2 -78.16 -254 156.3 -48.85 732.8 469 9.77 283.3 351.7 605.8 214.9
26.61 9.77 205.2 302.9 625.3 674.2 400.6 400.6 429.9 -156.3 -195.4 29.31 -9.77 625.3 478.7 -29.31 302.9 87.93 537.4 263.8
26.615 459.2 224.7 371.3 508.1 703.5 205.2 527.6 381 -29.31 -244.3 -58.62 -195.4 586.2 449.4 127 322.4 166.1 410.4 400.6
26.62 -127 48.85 68.39 263.8 537.4 -78.16 361.5 146.6 -97.7 -517.8 234.5 -566.7 830.5 58.62 -146.6 39.08 -78.16 97.7 117.2
26.625 39.08 322.4 127 488.5 488.5 273.6 400.6 400.6 -29.31 -87.93 351.7 -29.31 879.3 322.4 195.4 381 29.31 332.2 127
26.63 361.5 312.7 508.1 469 625.3 254 556.9 224.7 205.2 -439.7 254 -39.08 1143 244.3 371.3 244.3 371.3 224.7 254
26.635 146.6 214.9 166.1 361.5 127 166.1 107.5 117.2 -107.5 -390.8 195.4 -117.2 723 263.8 -214.9 195.4 58.62 263.8 -156.3
26.64 273.6 -9.77 322.4 146.6 195.4 58.62 224.7 9.77 127 -381 166.1 -48.85 957.5 322.4 97.7 254 205.2 78.16 -68.39
26.645 390.8 0 107.5 -19.54 -58.62 -78.16 29.31 -185.6 87.93 -615.5 0 -400.6 283.3 195.4 166.1 127 87.93 -9.77 -175.9
26.65 400.6 0 97.7 -293.1 39.08 -283.3 107.5 -214.9 254 -244.3 478.7 -195.4 820.7 293.1 205.2 166.1 117.2 29.31 -39.08
26.655 420.1 156.3 185.6 -136.8 39.08 -117.2 156.3 -127 312.7 -332.2 166.1 39.08 928.2 361.5 351.7 283.3 263.8 195.4 127
26.66 400.6 78.16 156.3 -156.3 -97.7 -117.2 58.62 -9.77 322.4 -58.62 -78.16 39.08 469 263.8 136.8 429.9 87.93 175.9 68.39
26.665 742.6 322.4 527.6 48.85 420.1 127 488.5 185.6 654.6 58.62 537.4 556.9 928.2 586.2 410.4 547.1 635.1 263.8 556.9
26.67 625.3 87.93 547.1 -39.08 478.7 107.5 498.3 175.9 586.2 9.77 -29.31 390.8 371.3 449.4 342 605.8 566.7 78.16 605.8
26.675 683.9 322.4 703.5 -48.85 938 234.5 898.9 322.4 742.6 175.9 566.7 429.9 87.93 625.3 1016 723 762.1 205.2 859.8
26.68 810.9 410.4 762.1 -48.85 1163 234.5 1075 351.7 840.3 185.6 850 302.9 791.4 547.1 723 752.3 771.9 205.2 1006
26.685 947.7 351.7 840.3 -283.3 1387 87.93 1368 195.4 947.7 19.54 869.6 -127 488.5 136.8 1466 517.8 781.6 205.2 1094
26.69 693.7 371.3 840.3 -48.85 1309 283.3 1319 361.5 977 166.1 1124 127 820.7 293.1 1260 693.7 683.9 429.9 1085
26.695 713.2 175.9 586.2 -146.6 1016 166.1 1124 244.3 723 -29.31 840.3 -156.3 723 -175.9 947.7 205.2 371.3 420.1 781.6
26.7 381 234.5 674.2 205.2 1055 429.9 1016 351.7 615.5 -39.08 1075 136.8 908.6 175.9 1055 263.8 361.5 635.1 693.7
26.705 498.3 263.8 596 107.5 918.4 410.4 859.8 371.3 517.8 -87.93 996.6 -97.7 947.7 166.1 977 97.7 263.8 537.4 527.6
26.71 449.4 332.2 654.6 136.8 938 439.7 810.9 361.5 429.9 -214.9 918.4 -87.93 947.7 234.5 938 -19.54 312.7 469 517.8
26.715 224.7 469 566.7 29.31 693.7 390.8 537.4 244.3 146.6 -390.8 615.5 9.77 654.6 469 791.4 -87.93 156.3 429.9 361.5
26.72 195.4 683.9 654.6 293.1 576.5 537.4 459.2 312.7 146.6 -175.9 361.5 234.5 -156.3 429.9 449.4 -68.39 322.4 527.6 381
26.725 420.1 625.3 840.3 381 605.8 459.2 478.7 87.93 78.16 -459.2 449.4 342 342 439.7 312.7 -234.5 420.1 429.9 371.3
