    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
11.9 2.697 -2.921 2.382 -0.809 -1.213 1.753 -1.528 -3.568 -1.888 -3.611 -5.933 -2.665 -4.494 -4.854 -5.034
11.905 8.09 0.7191 7.011 1.169 0.9438 7.236 4.899 0.3009 0.08989 -1.29 0.6019 2.665 -1.348 -0.6292 0.6292
11.91 10.97 2.966 12.09 3.775 3.281 13.3 12.63 4.428 3.191 0.8598 5.503 8.34 2.067 2.787 6.742
11.915 10.16 3.101 14.83 4.989 4.225 16.58 17.12 7.308 4.36 1.462 7.566 12.55 4.944 4.404 10.97
11.92 6.562 0.9438 13.21 3.101 2.876 14.74 16.4 8.082 2.607 0 7.652 13.84 6.382 4.584 12.67
11.925 0.8989 -2.562 8 -1.034 -0.7191 9.348 12.85 6.835 -0.2697 -2.407 7.05 12.47 6.472 4.494 12.58
11.93 -6.022 -6.562 1.124 -6.022 -5.573 3.011 8.27 3.783 -2.562 -4.815 5.761 9.114 4.944 4.135 11.69
11.935 -12.49 -10.7 -5.528 -10.11 -10.29 -1.753 2.112 -0.2579 -3.865 -7.308 3.009 4.987 2.067 2.966 10.52
11.94 -16.63 -14.38 -10.29 -12.09 -13.39 -3.596 -3.91 -4.213 -4 -9.286 -1.032 1.892 -0.8989 0.6292 9.888
11.945 -18.16 -16.31 -12.13 -11.24 -13.44 -2.831 -6.787 -6.148 -3.236 -10.15 -4.901 0.6019 -2.427 -2.517 9.348
11.95 -17.89 -15.82 -12.09 -8.225 -10.83 -2.517 -7.056 -6.491 -2.472 -10.4 -8.254 -0.172 -3.056 -6.562 6.742
11.955 -16.18 -14.11 -12.31 -5.483 -7.91 -4.989 -7.865 -6.277 -3.101 -11.18 -11.26 -2.407 -3.596 -11.33 0.8989
11.96 -13.3 -12.76 -12.85 -4.539 -6.382 -9.258 -9.438 -5.374 -5.393 -12.47 -14.19 -5.417 -3.865 -15.73 -5.843
11.965 -10.61 -12.27 -11.96 -4.989 -6.427 -11.64 -8.539 -3.31 -7.64 -12.98 -16.34 -6.964 -2.787 -18.07 -10.34
11.97 -9.258 -12 -9.213 -5.303 -6.607 -10.47 -5.483 -0.6878 -8.315 -12.04 -17.28 -6.448 -0.9888 -17.44 -11.15
11.975 -8 -11.33 -6.292 -4.315 -5.708 -6.966 -3.955 0.6448 -6.697 -9.888 -16.68 -5.159 -0.2697 -14.65 -9.618
11.98 -5.213 -9.528 -4.18 -1.843 -3.101 -2.921 -4.764 0 -3.146 -6.964 -13.93 -4.299 -1.438 -10.61 -7.281
11.985 -0.6292 -5.843 -2.067 1.708 0.9438 0.9888 -5.169 -1.462 1.258 -3.095 -8.684 -4.127 -3.326 -5.843 -5.034
11.99 4.135 -0.1798 0.764 5.258 5.169 4.944 -3.73 -2.106 4.854 1.118 -1.978 -4.213 -4.584 -0.4494 -3.326
11.995 8.18 6.022 4.18 7.146 7.775 8.674 -1.303 -1.075 6.067 4.385 4.643 -3.267 -4.045 4.944 -1.708
12 10.97 10.88 7.73 7.101 8.404 12.49 2.517 2.493 4.944 6.105 10.66 0.5159 -1.079 9.888 1.618
12.005 11.51 13.8 11.06 6.562 7.91 16.49 9.169 8.168 3.91 7.222 15.99 7.05 3.596 14.2 7.191
12.01 9.888 14.92 12.94 6.876 8.09 19.15 16.49 13.63 4.719 8.426 19.86 13.24 8 17.17 12.31
12.015 7.82 14.43 12.22 7.91 9.079 19.46 19.96 16.04 6.742 9.63 21.24 16.08 9.618 18.16 14.56
12.02 6.921 12.36 10.02 9.034 10.47 17.71 18.79 14.66 8.09 10.66 20.03 15.22 8.539 17.17 14.11
12.025 6.742 9.618 8.36 9.528 11.42 15.6 15.87 11.05 7.775 11.78 17.54 12.55 6.562 15.46 12.4
12.03 5.663 7.281 7.73 8.944 11.55 12.85 12.31 6.792 6.022 12.38 14.7 9.372 4.764 13.57 9.978
12.035 2.697 5.348 6.472 6.831 9.888 8.045 6.831 2.278 3.416 11.09 11.26 5.761 2.697 10.79 6.202
12.04 -1.618 3.011 3.056 3.011 6.202 0.6292 -0.1348 -2.021 0.3146 7.48 7.05 1.462 -0.08989 6.112 1.798
12.045 -6.742 0.1348 -2.517 -2.022 1.034 -7.326 -6.202 -5.331 -2.787 2.407 2.149 -3.181 -3.056 0.4494 -2.427
12.05 -11.33 -2.517 -9.753 -6.787 -4.135 -14.2 -10.47 -7.738 -5.573 -2.064 -3.009 -7.91 -5.303 -4.225 -6.562
12.055 -13.21 -4.539 -17.08 -10.25 -8.09 -18.7 -14.52 -9.759 -8.045 -5.331 -7.394 -11.87 -6.831 -7.191 -10.07
12.06 -11.78 -5.843 -22.07 -11.55 -10.2 -20.45 -17.66 -11.09 -9.978 -6.964 -9.458 -13.67 -7.191 -8.539 -11.6
12.065 -8.449 -5.888 -22.79 -10.43 -10.07 -20.22 -17.66 -11.01 -10.16 -6.362 -8.598 -12.98 -6.292 -8.539 -11.6
12.07 -5.034 -3.685 -19.51 -7.191 -7.506 -19.33 -14.43 -9.587 -7.371 -3.611 -5.761 -11.52 -4.584 -7.64 -12.04
12.075 -1.888 0.6292 -14.25 -2.831 -3.371 -18.79 -10.7 -7.652 -2.652 0.2579 -2.923 -11.18 -3.326 -6.652 -14.29
12.08 1.618 5.888 -8.584 1.348 1.169 -17.71 -7.73 -5.245 1.169 3.783 -0.6878 -11.44 -3.146 -5.843 -16.45
12.085 5.663 11.24 -2.921 5.034 5.663 -14.25 -4.135 -1.978 2.966 7.136 1.806 -10.58 -2.966 -3.955 -16.27
12.09 9.978 16.67 2.427 8.449 10.38 -8.27 0.4944 2.021 3.551 10.75 5.761 -7.566 -1.438 0.4494 -13.12
12.095 13.93 21.66 7.146 11.64 14.74 -0.9888 4.809 6.062 3.91 14.62 11.61 -2.751 1.348 7.191 -7.91
12.1 17.17 24.9 10.88 13.71 17.8 5.843 8.404 9.501 4.674 17.71 18.23 3.267 5.303 14.65 -1.258
12.105 18.7 25.66 13.39 13.93 18.7 11.19 12.63 12.25 6.427 19.52 23.73 9.458 10.07 20.85 5.483
12.11 17.98 24.18 14.2 12.72 17.66 13.84 16.99 14.23 9.079 19.78 25.97 14.36 14.83 24.63 10.52
12.115 15.37 20.76 13.21 10.34 14.65 13.48 19.1 14.92 11.06 17.45 24.07 16.68 17.8 24.18 13.12
12.12 11.69 15.19 11.19 6.921 10.11 11.01 17.62 14.32 10.38 12.3 18.57 16.59 17.62 19.24 13.84
12.125 7.101 8.539 8.944 2.966 5.213 7.865 14.61 13.15 6.831 6.191 11.78 15.05 15.37 12.22 13.12
12.13 2.337 3.191 6.742 -0.6292 1.843 5.573 11.69 11.61 3.191 1.806 6.105 12.12 12.76 7.191 10.34
12.135 -1.348 0.5843 4.584 -2.831 0.5843 4.584 8.539 9.2 1.124 -0.08598 2.579 8.168 10.34 5.393 5.663
12.14 -3.146 -0.04494 2.831 -3.865 0.3596 4.584 4.764 5.718 0.08989 -1.118 0.8598 4.213 7.191 4.764 1.079
12.145 -3.146 -0.2247 2.022 -4.09 -0.08989 4.764 1.528 1.548 -0.9888 -2.751 -0.4299 1.204 3.506 2.966 -1.258
12.15 -2.247 -0.5843 2.382 -3.91 -1.303 4.09 -0.3146 -2.064 -2.472 -4.815 -2.235 -0.4299 0 -0.6292 -1.528
12.155 -1.169 -1.528 3.416 -3.191 -2.652 2.427 -1.528 -4.299 -4.045 -6.964 -4.643 -0.9458 -2.697 -5.303 -0.4494
12.16 -0.1798 -3.506 4.225 -2.427 -3.596 0.6292 -2.337 -4.686 -5.213 -8.426 -6.792 -0.2579 -4.045 -9.618 1.258
12.165 0.7191 -5.798 4.36 -1.708 -3.236 0.1798 -1.483 -3.224 -4.719 -8.168 -7.652 1.462 -3.506 -11.51 2.787
12.17 1.438 -6.607 4.09 -0.2247 -1.034 1.843 1.213 -0.6448 -1.303 -5.331 -6.706 3.095 -1.258 -9.978 2.697
12.175 2.157 -5.258 4.18 2.292 2.202 4.449 3.64 1.118 3.685 -1.376 -5.073 3.267 0.08989 -6.921 0.5393
12.18 2.787 -3.011 4.944 4.899 4.494 6.427 3.326 0.7738 6.876 1.032 -4.471 1.548 -1.079 -5.663 -2.337
12.185 3.596 -1.169 6.022 6.247 4.764 6.787 1.169 -1.161 6.472 1.462 -5.675 -1.376 -4.135 -6.652 -4.764
12.19 4.764 0.4045 7.056 6.427 3.73 6.112 -0.2697 -3.353 4.27 1.204 -7.566 -4.471 -6.472 -7.73 -6.742
12.195 6.112 2.202 8.09 6.247 2.382 5.663 -0.6292 -4.213 2.472 0.8598 -9.2 -6.878 -7.281 -7.73 -8.27
12.2 7.64 3.416 9.124 5.483 0.6742 5.978 -0.809 -3.611 0.8539 -0.172 -10.06 -8.168 -7.551 -7.461 -9.169
12.205 9.079 3.236 9.798 3.865 -1.483 6.607 -0.9888 -2.192 -0.764 -2.149 -10.4 -8.598 -7.91 -7.281 -9.169
12.21 9.528 2.067 9.393 2.022 -3.461 6.742 -0.7191 -0.9888 -2.157 -3.697 -10.23 -8.598 -8.09 -6.562 -8.899
12.215 8.18 0.08989 7.056 0.6742 -4.629 5.573 -1.079 -1.204 -2.607 -4.557 -9.974 -8.34 -8.09 -5.393 -8.36
12.22 4.944 -3.281 2.292 -0.2697 -5.393 2.876 -3.596 -3.138 -2.472 -5.417 -9.974 -7.738 -8 -4.854 -6.652
12.225 0.3596 -8.045 -3.596 -1.348 -6.292 0.04494 -6.921 -5.847 -1.753 -6.534 -10.15 -5.847 -6.831 -4.944 -2.787
12.23 -4.584 -12.63 -7.955 -2.427 -6.921 -0.9888 -8.27 -7.394 -0.08989 -6.792 -9.544 -2.407 -3.955 -4.584 3.146
12.235 -8.809 -15.55 -8.719 -3.191 -7.236 0.6292 -6.876 -7.136 1.528 -6.019 -7.91 1.978 -0.3596 -3.596 9.978
12.24 -10.88 -16.94 -6.652 -4.135 -7.416 3.865 -4.404 -5.589 0.809 -4.987 -5.589 6.105 2.427 -2.697 16
12.245 -9.708 -17.12 -4.315 -5.169 -7.236 6.292 -1.393 -3.31 -1.798 -3.869 -3.009 9.028 4.225 -1.438 19.6
12.25 -6.562 -15.82 -3.371 -5.528 -5.978 6.742 2.337 -0.7308 -3.73 -2.321 -0.2579 10.15 5.753 0.4494 19.69
12.255 -3.685 -12.94 -3.865 -4.539 -3.91 4.494 5.348 1.548 -3.191 -0.9458 1.806 9.114 6.292 2.157 16.54
12.26 -2.697 -9.798 -5.034 -3.281 -2.697 0.1348 4.764 2.579 -1.708 -1.462 2.064 6.277 4.764 1.798 11.78
12.265 -3.056 -7.506 -5.798 -3.011 -3.011 -4.944 1.303 2.106 -0.9888 -3.267 0.6878 2.837 1.798 -0.1798 7.461
12.27 -3.416 -5.438 -5.258 -3.011 -4.045 -8.404 -1.618 1.032 -1.079 -4.213 -0.9458 0.2579 -0.3596 -1.618 4.494
12.275 -2.787 -2.921 -3.865 -2.382 -4.045 -9.843 -2.697 0.129 -1.348 -3.439 -1.806 -1.29 -1.258 -1.438 2.247
12.28 -0.809 -0.3596 -3.236 -1.169 -3.011 -10.34 -3.775 -0.9458 -1.348 -2.321 -1.978 -2.665 -1.708 -1.348 -0.1798
12.285 2.157 1.708 -4.045 0.1798 -1.888 -10.7 -5.843 -2.064 -0.5843 -1.892 -1.978 -4.385 -2.607 -2.067 -2.966
12.29 5.034 3.955 -4.629 1.348 -0.6292 -10.07 -7.011 -2.321 1.258 -1.548 -1.892 -6.277 -3.416 -3.056 -5.393
12.295 6.472 6.697 -3.281 2.337 0.7191 -7.775 -6.427 -1.849 3.326 -0.7738 -1.462 -7.566 -4.225 -3.596 -6.742
12.3 6.742 8.899 -0.4045 2.652 1.978 -4.225 -5.483 -1.462 3.326 0 -1.29 -8.254 -5.034 -3.685 -6.921
12.305 6.472 9.303 2.292 1.933 2.697 -0.5843 -4.494 -1.247 0.9438 0.6019 -1.462 -8.082 -4.944 -3.056 -6.472
12.31 5.124 7.775 3.955 0.8539 3.056 1.888 -2.292 -0.7738 -1.753 1.29 -1.806 -7.308 -3.236 -1.708 -6.112
12.315 1.438 4.989 4 0.04494 2.787 2.562 -0.3146 -0.08598 -2.921 1.72 -2.493 -6.792 -1.348 -0.6292 -6.382
12.32 -3.955 1.303 1.933 -1.124 1.573 0.7191 -0.9888 0.08598 -2.697 1.204 -3.525 -6.792 -0.8989 -0.7191 -6.831
12.325 -8.539 -2.292 -1.303 -2.427 -0.08989 -1.888 -3.146 0.04299 -1.348 0.7738 -3.783 -6.448 -1.618 -0.6292 -6.382
12.33 -10.52 -4.18 -3.416 -2.831 -0.2247 -2.562 -2.157 0.9028 0.9888 2.149 -1.548 -4.041 -1.528 1.438 -4.135
12.335 -10.16 -3.596 -3.101 -1.483 1.798 -0.7191 3.056 2.88 3.236 4.901 2.751 0.08598 -0.2697 5.034 -1.169
12.34 -8.989 -1.843 -1.843 0.1798 4.135 1.438 8.18 4.342 3.551 6.277 6.792 3.869 0.9888 7.551 0.809
12.345 -8.18 -0.6292 -1.618 0.5393 4.539 1.708 9.663 4.299 1.124 4.643 8.512 5.675 1.528 7.551 1.438
12.35 -8.449 -0.08989 -2.697 -0.5843 2.337 0.04494 8.135 3.181 -2.427 1.118 7.996 5.503 1.798 5.753 1.708
12.355 -9.798 0.2247 -4.315 -2.697 -1.034 -2.697 5.124 1.591 -5.124 -2.665 6.362 4.385 1.888 3.506 2.157
12.36 -10.61 0.3146 -6.247 -4.449 -4.584 -5.933 1.079 -0.2579 -6.292 -6.019 4.127 2.579 1.708 1.169 2.427
12.365 -9.079 -0.2247 -7.775 -5.303 -7.011 -8.899 -2.652 -1.806 -5.708 -8.34 2.064 0.6878 1.348 -0.9888 1.888
12.37 -6.112 -1.258 -7.596 -4.719 -7.775 -10.79 -4.09 -2.321 -4.045 -8.77 0.5159 -0.9458 1.258 -2.697 0.6292
12.375 -3.775 -2.202 -5.978 -3.596 -7.82 -12.31 -4.539 -2.751 -2.652 -7.91 -0.7738 -2.751 0.7191 -3.865 -1.258
12.38 -2.787 -3.011 -5.034 -3.685 -8.449 -14.7 -7.955 -4.471 -3.551 -6.878 -2.321 -5.417 -1.079 -4.674 -3.326
12.385 -2.067 -3.281 -5.708 -5.528 -9.573 -17.44 -14.2 -7.136 -6.292 -5.761 -3.181 -7.738 -3.056 -4.045 -4.404
12.39 -1.348 -2.067 -6.382 -7.506 -9.888 -17.89 -17.84 -8.77 -8.09 -3.697 -2.149 -7.996 -3.146 -1.798 -3.596
12.395 -1.438 0.5393 -5.303 -7.73 -7.865 -14.43 -16.13 -8.039 -7.281 -0.7738 0.172 -6.191 -1.348 0.7191 -1.708
12.4 -2.157 3.146 -2.831 -5.618 -3.91 -8.584 -11.37 -5.976 -4.135 1.806 2.149 -4.213 0.3596 1.438 -0.4494
12.405 -2.517 4.135 0.04494 -2.382 0.6742 -2.427 -6.337 -3.74 -0.2247 3.869 2.837 -3.095 0.9888 0.809 0
12.41 -1.888 3.82 3.191 0.9438 4.764 2.876 -1.034 -1.72 2.921 6.277 3.353 -2.235 0.809 0.809 0.8989
12.415 -1.079 3.281 5.798 3.101 7.596 6.472 3.551 -0.172 4.225 8.598 4.557 -0.9458 0.1798 2.427 2.247
12.42 -0.9888 2.831 6.427 3.191 8.09 7.685 5.303 0.3439 3.191 9.2 6.105 0.7738 -0.6292 4.764 2.966
12.425 -1.618 2.022 4.764 1.438 6.787 7.371 4.764 0.6019 0.8989 7.652 7.394 3.267 -0.8989 6.202 2.876
12.43 -3.326 0.6742 2.517 0 4.854 7.64 5.079 1.677 -0.2247 4.901 7.91 6.706 0.08989 6.022 2.697
12.435 -5.663 -1.034 1.079 -0.1798 3.551 8.674 6.562 3.095 0.2247 2.235 6.792 9.372 1.438 4.315 2.517
12.44 -6.022 -3.281 -0.1348 0.809 2.562 8.18 5.753 3.396 1.213 -0.4299 3.267 9.2 1.618 1.438 1.708
12.445 -2.337 -5.258 -1.393 2.067 1.258 5.393 2.067 2.106 1.303 -2.751 -1.376 6.191 0.4494 -1.079 0.2697
12.45 3.685 -5.573 -1.573 3.056 -0.1798 1.933 -0.8539 0.9028 0.3146 -4.471 -5.417 2.321 -0.5393 -2.427 -1.528
12.455 8 -3.551 -0.2697 3.64 -1.528 -0.4045 -1.124 0.9888 -0.8539 -5.675 -7.824 -0.4299 -1.169 -3.236 -3.775
12.46 8.27 -0.4944 1.034 3.056 -2.652 -1.213 -0.4494 1.935 -1.933 -6.878 -8.856 -1.634 -1.618 -4.225 -6.472
12.465 5.393 1.708 1.663 1.573 -3.416 -0.6292 0.1348 3.138 -2.022 -7.136 -8.684 -1.376 -1.978 -4.944 -8.36
12.47 1.978 2.472 2.472 -0.1798 -3.101 1.573 1.618 4.428 -0.7191 -5.331 -6.878 0 -1.708 -4.315 -7.91
12.475 -0.08989 2.157 4 -1.169 -1.573 4.09 3.64 5.03 1.393 -1.72 -3.955 0.9458 -1.258 -2.247 -5.753
12.48 0.4494 1.213 5.348 -1.169 0.4944 5.798 3.461 4.127 3.056 1.978 -1.29 0.5159 -1.348 -0.08989 -3.506
12.485 3.775 0.2247 5.978 -0.08989 2.742 7.236 1.528 2.321 4.27 4.901 0.5159 -0.5159 -1.528 1.348 -1.618
12.49 7.551 0 6.787 2.337 5.303 9.618 1.528 1.29 6.022 7.308 2.064 0 -0.809 2.427 0.809
12.495 9.528 0.4045 7.865 5.258 7.551 12.31 3.865 1.075 8.225 8.77 3.009 2.064 0.5393 2.966 3.326
12.5 9.438 0.3146 7.865 6.382 8.045 12.49 5.034 0.3439 9.124 8.082 2.837 3.697 1.258 2.337 4.404
12.505 8.27 -0.9888 6.292 4.809 5.888 8.719 3.281 -0.9458 7.461 5.331 1.892 3.611 0.8989 0.809 3.596
12.51 6.292 -2.742 4.674 1.438 2.022 2.966 1.303 -1.72 3.64 1.978 1.118 2.407 0.5393 -0.7191 1.978
12.515 2.697 -3.506 4.225 -1.573 -1.708 -1.753 0.8989 -0.6878 -1.079 -0.3439 0.9458 1.548 0.7191 -1.708 0.8989
12.52 -1.438 -3.056 4.404 -3.64 -4.045 -4.36 1.169 1.29 -5.124 -1.462 0.6019 1.72 1.169 -1.888 0.809
12.525 -4.225 -2.112 4.494 -4.584 -4.899 -4.539 1.618 3.396 -7.416 -1.204 -0.08598 3.353 2.067 -1.169 2.517
12.53 -4.404 -1.079 4.629 -4.36 -4.584 -2.966 3.82 5.073 -7.146 -0.172 -0.8598 5.847 3.506 0.1798 5.303
12.535 -2.427 -0.08989 4.494 -3.64 -4 -1.124 6.607 5.546 -5.079 0.172 -1.462 7.566 4.584 0.9888 7.281
12.54 0.9888 0.809 3.101 -2.517 -3.82 -0.6292 7.191 4.213 -2.966 -0.8598 -2.064 6.792 4.135 0.2697 6.382
12.545 5.663 2.112 0.9888 -0.5393 -3.865 -0.4944 5.528 2.192 -1.393 -2.235 -2.235 4.729 2.876 -1.258 3.685
12.55 9.798 4.494 0.3146 2.697 -2.697 1.079 4.944 1.333 0.1348 -1.892 -1.118 3.267 2.247 -1.528 1.798
12.555 11.6 7.73 1.933 6.517 -0.1798 4.045 5.843 1.591 1.933 0.6878 0.6019 2.837 2.067 -0.1798 1.079
12.56 10.88 9.888 4.045 8.494 2.382 5.888 5.079 1.075 3.326 3.697 1.462 1.72 1.258 1.348 0.2697
12.565 8.899 9.438 4.899 7.506 3.91 5.528 1.618 -0.9458 4.18 5.675 1.032 -0.6019 -0.3596 2.067 -1.618
12.57 6.292 6.787 4.854 4.629 4.315 4.449 -0.809 -2.622 4.719 6.534 0.4299 -2.665 -1.798 1.528 -3.865
12.575 2.966 3.506 4.809 1.708 4.539 4.404 0.4045 -2.364 5.124 6.448 0.3439 -3.095 -2.247 0.2697 -5.843
12.58 -0.08989 0.5393 4.494 0 4.404 5.393 3.685 -0.2149 4.539 5.417 0.4299 -1.634 -1.528 -1.348 -6.921
12.585 -1.618 -1.933 3.416 -0.8539 4 6.067 7.011 2.794 2.787 3.611 0.172 0.7738 0.1798 -2.247 -6.562
12.59 -1.708 -3.82 1.708 -0.9438 3.461 5.124 9.258 5.116 1.124 1.978 0 2.407 2.337 -1.888 -5.213
12.595 -1.528 -4.989 -0.8989 -0.8539 2.562 1.843 8.135 4.987 0.1348 0.4299 -0.4299 1.29 3.146 -1.169 -4.674
12.6 -1.079 -5.843 -5.124 -1.258 0.9438 -3.64 0.9888 1.634 -0.4045 -1.892 -1.978 -3.267 0.809 -1.618 -6.831
12.605 0.08989 -6.472 -9.978 -2.292 -1.483 -9.438 -9.169 -2.88 -1.438 -4.987 -4.471 -8.856 -3.236 -3.685 -10.61
12.61 1.258 -6.472 -13.03 -3.596 -4.584 -12.9 -15.51 -5.546 -3.011 -8.254 -6.964 -11.87 -6.022 -6.382 -13.48
12.615 0.8989 -5.888 -13.39 -4.944 -7.551 -14.07 -15.46 -5.245 -5.258 -11.44 -8.856 -11.09 -5.843 -8.899 -13.84
12.62 -0.6292 -5.573 -12.9 -6.607 -10.29 -15.28 -12.58 -3.955 -7.506 -14.62 -10.15 -8.168 -3.236 -10.61 -12.22
12.625 -1.798 -5.753 -12.85 -7.865 -12.13 -17.17 -10.79 -3.654 -8.225 -16.16 -9.716 -5.159 -0.08989 -10.25 -8.809
12.63 -1.169 -5.258 -12.31 -7.146 -11.6 -17.75 -9.753 -4.471 -6.202 -14.19 -6.62 -2.665 2.247 -6.921 -3.955
12.635 0.8989 -2.966 -10.11 -3.91 -8.09 -15.01 -9.079 -5.331 -1.888 -9.028 -1.72 -0.7738 2.876 -1.618 1.079
12.64 4.045 0.4494 -6.787 0.2697 -2.921 -9.258 -8.809 -5.546 1.933 -3.181 2.923 0.6019 1.708 3.416 4.944
12.645 7.281 3.506 -3.506 3.865 2.067 -2.157 -7.461 -4.428 3.596 1.204 6.191 2.235 0.809 7.011 7.73
12.65 8.629 5.213 -0.7191 6.247 6.382 4.629 -2.697 -1.892 4.135 4.213 8.598 4.729 1.978 9.348 10.25
12.655 6.742 5.573 1.303 7.685 9.933 9.079 3.64 0.6448 4.629 6.277 10.58 6.964 4.404 11.15 11.96
12.66 2.787 4.989 2.067 8.36 11.73 10.2 6.742 1.29 5.258 7.394 11.69 7.394 5.124 11.96 11.6
12.665 -0.3596 4.045 2.067 8.225 11.51 8.584 5.034 0.2149 5.213 7.652 11.44 5.589 3.146 11.78 9.348
12.67 -1.798 3.506 2.742 7.056 9.618 6.517 2.202 -0.9458 4.539 7.136 9.888 3.181 0 10.34 6.562
12.675 -2.427 3.461 4.045 5.034 6.921 5.169 0.6292 -1.118 3.281 5.331 7.222 0.6878 -2.517 7.551 3.955
12.68 -2.966 2.921 4.315 2.337 4.135 3.551 -0.6742 -1.118 2.022 2.149 3.783 -2.064 -4.045 3.416 1.258
12.685 -3.236 1.663 3.146 -0.08989 2.067 1.663 -2.562 -1.634 1.708 -0.8598 0.4299 -5.159 -4.584 -0.2697 -1.438
12.69 -3.146 1.034 2.382 -1.079 1.573 0.764 -3.596 -2.192 2.787 -1.72 -1.548 -7.824 -4.854 -1.888 -3.775
12.695 -3.056 2.337 3.371 -0.4045 2.157 1.034 -3.461 -2.45 4 -0.4299 -2.493 -9.802 -5.753 -1.438 -6.202
12.7 -2.697 4.989 4.764 0.1348 2.742 1.618 -4.27 -2.579 3.101 1.376 -3.009 -11.01 -7.64 0 -8.449
12.705 -1.708 7.191 4.674 -0.04494 2.742 2.112 -5.528 -2.493 0.4944 3.009 -2.407 -10.4 -8.36 1.798 -8.629
12.71 -1.079 7.775 2.787 -0.1798 3.416 3.146 -4.135 -1.72 -1.079 5.245 0.6878 -6.706 -5.933 4.764 -4.944
12.715 -2.427 6.607 -0.1798 1.034 5.798 5.034 0.1348 -0.7308 0.4045 8.684 6.362 -1.032 -0.9888 8.809 1.618
12.72 -5.124 4.045 -3.73 3.416 8.719 6.876 3.73 -0.4299 3.596 11.95 11.69 3.955 3.416 12.58 7.91
12.725 -7.101 1.124 -6.831 5.258 10.34 7.506 4.719 -0.6019 6.067 13.41 14.19 6.792 5.753 14.38 11.51
12.73 -7.281 -0.8989 -7.955 5.258 9.258 6.562 4.809 -0.04299 5.978 12.55 12.9 7.48 6.292 13.93 12.49
12.735 -6.382 -1.978 -7.371 3.056 5.483 3.73 4.674 0.9458 3.461 9.458 9.114 6.277 5.933 11.15 11.51
12.74 -5.124 -3.191 -7.011 -0.4944 0.4045 -1.393 2.382 1.032 0.2697 5.159 4.557 3.697 4.674 7.191 9.258
12.745 -3.865 -5.573 -7.82 -3.685 -3.73 -7.056 -1.843 -0.5159 -0.809 1.892 1.634 0.9458 2.966 3.955 6.831
12.75 -3.416 -8.045 -8.809 -4.27 -4.809 -10.43 -4.719 -2.364 1.124 1.72 1.376 -0.3439 1.438 2.966 5.124
12.755 -4.135 -8.854 -9.079 -2.337 -2.921 -10.02 -4.584 -2.88 4.315 3.525 2.751 -0.172 0.2697 3.596 3.506
12.76 -4.854 -7.416 -9.079 0.1348 -0.2247 -7.64 -3.416 -2.149 5.348 4.557 3.439 0.4299 -0.6292 3.685 1.348
12.765 -3.416 -4.225 -8.584 1.213 0.8539 -4.854 -2.112 -0.04299 2.517 3.267 2.407 1.118 -0.4494 2.157 -0.7191
12.77 -0.08989 0 -6.022 0.9888 0.08989 -2.022 0.6292 2.622 -1.843 0.6878 0.6878 1.806 1.258 -0.6292 -1.618
12.775 3.146 4.494 -0.764 0.6292 -1.213 0.1798 4.404 4.815 -5.169 -2.064 -0.8598 1.978 2.787 -3.955 -1.888
12.78 4.944 7.955 5.034 0.7191 -2.517 1.303 5.753 5.116 -6.337 -4.557 -2.751 0.6878 2.067 -7.551 -3.146
12.785 5.663 9.708 8.629 1.124 -2.831 1.034 4.18 3.74 -5.528 -6.448 -4.729 -1.548 -0.7191 -10.7 -5.303
12.79 5.573 10.11 9.213 1.528 -2.022 0.6292 2.337 2.364 -4.225 -7.222 -6.191 -3.181 -3.596 -12.4 -6.921
12.795 4.404 9.708 7.236 1.528 -1.079 0.2697 1.573 1.333 -3.82 -7.48 -7.05 -4.041 -5.303 -13.12 -7.551
12.8 2.517 7.91 3.91 -0.04494 -1.663 -0.4944 -0.3596 -0.129 -5.933 -8.082 -8.426 -5.159 -6.202 -13.75 -8.09
12.805 0.8989 4.449 1.438 -3.236 -4.494 -1.843 -3.371 -2.751 -9.303 -9.2 -10.4 -6.706 -6.921 -14.65 -8.629
12.81 -0.7191 0.4944 1.888 -6.562 -8.045 -2.337 -4.674 -4.729 -11.87 -9.802 -12.21 -7.738 -7.371 -14.83 -8.719
12.815 -2.966 -2.517 4.494 -8.449 -10.47 -1.573 -3.011 -5.116 -11.87 -9.458 -12.9 -7.394 -7.461 -13.75 -8.09
12.82 -4.674 -4.404 5.933 -8.809 -10.74 -0.809 -1.079 -4.256 -9.978 -8.77 -12.38 -5.761 -6.742 -11.78 -6.831
12.825 -4.674 -5.663 4.09 -7.865 -9.213 -0.764 -0.4494 -2.622 -7.056 -7.824 -10.49 -3.009 -4.584 -8.899 -4.404
12.83 -3.146 -6.562 0.2247 -6.067 -6.697 -1.034 0.1798 -0.4729 -3.955 -5.933 -7.308 0.5159 -0.6292 -5.483 -0.7191
12.835 -2.247 -7.191 -3.191 -4 -4.629 -1.483 1.034 1.247 -1.169 -3.611 -4.385 3.267 3.236 -2.517 2.607
12.84 -2.697 -8.045 -5.348 -3.011 -4.27 -2.562 0.2697 1.677 0.3146 -2.407 -3.439 3.955 5.034 -1.079 3.865
12.845 -3.685 -9.079 -5.978 -3.461 -5.483 -3.955 -1.169 1.376 0.6292 -2.493 -4.299 3.181 4.584 -0.809 3.596
